num_date_time,건물번호,일시,기온(C),강수량(mm),풍속(m/s),습도(%),건물유형,연면적(m2),냉방면적(m2),태양광용량(kW),ESS저장용량(kWh),PCS용량(kW)
2_20220830 19,2,2022083019,19.7,1.6,2.2,98,건물기타,122233.47,99000,-,-,-
2_20220830 20,2,2022083020,19.6,1.3,3.2,98,건물기타,122233.47,99000,-,-,-
2_20220830 21,2,2022083021,19.6,0.2,1.8,97,건물기타,122233.47,99000,-,-,-
2_20220830 22,2,2022083022,19.7,0,2.1,96,건물기타,122233.47,99000,-,-,-
2_20220830 23,2,2022083023,19.7,0,1.6,94,건물기타,122233.47,99000,-,-,-
2_20220831 00,2,2022083100,19.7,0,1.6,94,건물기타,122233.47,99000,-,-,-
2_20220831 01,2,2022083101,19.7,0,2.7,94,건물기타,122233.47,99000,-,-,-
2_20220831 02,2,2022083102,19.7,0,1.4,93,건물기타,122233.47,99000,-,-,-
2_20220831 03,2,2022083103,19.7,0,0.8,92,건물기타,122233.47,99000,-,-,-
2_20220831 04,2,2022083104,19.8,0,1.2,94,건물기타,122233.47,99000,-,-,-
2_20220831 05,2,2022083105,19.7,0,1.2,95,건물기타,122233.47,99000,-,-,-
2_20220831 06,2,2022083106,19.7,0,1.6,93,건물기타,122233.47,99000,-,-,-
2_20220831 07,2,2022083107,19.6,0,0.8,93,건물기타,122233.47,99000,-,-,-
2_20220831 08,2,2022083108,19.9,0,1.7,92,건물기타,122233.47,99000,-,-,-
2_20220831 09,2,2022083109,20.3,0,1.6,91,건물기타,122233.47,99000,-,-,-
2_20220831 10,2,2022083110,21.5,0,1.3,84,건물기타,122233.47,99000,-,-,-
2_20220831 11,2,2022083111,23.1,0,4,76,건물기타,122233.47,99000,-,-,-
2_20220831 12,2,2022083112,23.5,0,2.7,75,건물기타,122233.47,99000,-,-,-
2_20220831 13,2,2022083113,23.2,0,2.4,78,건물기타,122233.47,99000,-,-,-
2_20220831 14,2,2022083114,23.6,0,2.9,77,건물기타,122233.47,99000,-,-,-
2_20220831 15,2,2022083115,23.6,0,2.2,76,건물기타,122233.47,99000,-,-,-
2_20220831 16,2,2022083116,23.7,0,1.7,79,건물기타,122233.47,99000,-,-,-
2_20220831 17,2,2022083117,24.8,0,3.3,73,건물기타,122233.47,99000,-,-,-
2_20220831 18,2,2022083118,24.8,0,2.4,69,건물기타,122233.47,99000,-,-,-
2_20220831 19,2,2022083119,23.5,0,2,75,건물기타,122233.47,99000,-,-,-
2_20220831 20,2,2022083120,22.4,0,2,80,건물기타,122233.47,99000,-,-,-
2_20220831 21,2,2022083121,21.7,0,1.6,81,건물기타,122233.47,99000,-,-,-
2_20220831 22,2,2022083122,21.1,0,1,83,건물기타,122233.47,99000,-,-,-
2_20220831 23,2,2022083123,20.8,0,0.7,87,건물기타,122233.47,99000,-,-,-
3_20220825 00,3,2022082500,23.5,0,2.2,72,건물기타,171243,113950,40,-,-
3_20220825 01,3,2022082501,23,0,0.9,72,건물기타,171243,113950,40,-,-
3_20220825 02,3,2022082502,22.7,0,1.5,75,건물기타,171243,113950,40,-,-
3_20220825 03,3,2022082503,22.1,0,1.3,78,건물기타,171243,113950,40,-,-
3_20220825 04,3,2022082504,21.8,0,1,77,건물기타,171243,113950,40,-,-
3_20220825 05,3,2022082505,21.6,0,1.6,81,건물기타,171243,113950,40,-,-
3_20220825 06,3,2022082506,21.5,0,2.3,84,건물기타,171243,113950,40,-,-
3_20220825 07,3,2022082507,21.7,0,1.4,83,건물기타,171243,113950,40,-,-
3_20220825 08,3,2022082508,22.3,0,2.2,82,건물기타,171243,113950,40,-,-
3_20220825 09,3,2022082509,22.7,0,2.4,78,건물기타,171243,113950,40,-,-
3_20220825 10,3,2022082510,23.5,0,1,77,건물기타,171243,113950,40,-,-
3_20220825 11,3,2022082511,24,0,1.6,76,건물기타,171243,113950,40,-,-
3_20220825 12,3,2022082512,23.8,0.7,0.7,82,건물기타,171243,113950,40,-,-
3_20220825 13,3,2022082513,23,0.3,2.8,85,건물기타,171243,113950,40,-,-
3_20220825 14,3,2022082514,22.5,0.5,2.4,90,건물기타,171243,113950,40,-,-
3_20220825 15,3,2022082515,22.1,0.1,1.6,63,건물기타,171243,113950,40,-,-
3_20220825 16,3,2022082516,22.5,0,2.4,71,건물기타,171243,113950,40,-,-
3_20220825 17,3,2022082517,22.6,0,3,79,건물기타,171243,113950,40,-,-
3_20220825 18,3,2022082518,22.5,0,2,79,건물기타,171243,113950,40,-,-
3_20220825 19,3,2022082519,22.2,0,1.9,79,건물기타,171243,113950,40,-,-
3_20220825 20,3,2022082520,21.9,0,2.6,79,건물기타,171243,113950,40,-,-
3_20220825 21,3,2022082521,21.7,0,2.7,79,건물기타,171243,113950,40,-,-
3_20220825 22,3,2022082522,21.4,0,0.6,79,건물기타,171243,113950,40,-,-
3_20220825 23,3,2022082523,21.2,0,1.7,82,건물기타,171243,113950,40,-,-
3_20220826 00,3,2022082600,21.1,0,1.7,81,건물기타,171243,113950,40,-,-
3_20220826 01,3,2022082601,20.8,0,2.3,82,건물기타,171243,113950,40,-,-
3_20220826 02,3,2022082602,20.8,0,2.4,83,건물기타,171243,113950,40,-,-
3_20220826 03,3,2022082603,20.3,0,1.8,85,건물기타,171243,113950,40,-,-
3_20220826 04,3,2022082604,20.4,0,2,87,건물기타,171243,113950,40,-,-
3_20220826 05,3,2022082605,20.5,0,0.8,86,건물기타,171243,113950,40,-,-
3_20220826 06,3,2022082606,20.1,0,0.9,88,건물기타,171243,113950,40,-,-
3_20220826 07,3,2022082607,20,0,1.4,89,건물기타,171243,113950,40,-,-
3_20220826 08,3,2022082608,21.3,0,2,87,건물기타,171243,113950,40,-,-
3_20220826 09,3,2022082609,22.8,0,0.9,80,건물기타,171243,113950,40,-,-
3_20220826 10,3,2022082610,23.9,0,2.1,75,건물기타,171243,113950,40,-,-
3_20220826 11,3,2022082611,25.6,0,1.2,71,건물기타,171243,113950,40,-,-
3_20220826 12,3,2022082612,26.5,0,2.3,64,건물기타,171243,113950,40,-,-
3_20220826 13,3,2022082613,27.3,0,1.9,61,건물기타,171243,113950,40,-,-
3_20220826 14,3,2022082614,27.4,0,2.5,58,건물기타,171243,113950,40,-,-
3_20220826 15,3,2022082615,28.2,0,3.8,57,건물기타,171243,113950,40,-,-
3_20220826 16,3,2022082616,27.9,0,4.2,60,건물기타,171243,113950,40,-,-
3_20220826 17,3,2022082617,26.6,0,4.1,61,건물기타,171243,113950,40,-,-
3_20220826 18,3,2022082618,25.9,0,3.4,67,건물기타,171243,113950,40,-,-
3_20220826 19,3,2022082619,24.8,0,4,69,건물기타,171243,113950,40,-,-
3_20220826 20,3,2022082620,24.1,0,2.5,77,건물기타,171243,113950,40,-,-
3_20220826 21,3,2022082621,23.7,0,2.7,79,건물기타,171243,113950,40,-,-
3_20220826 22,3,2022082622,23.4,0,3.3,80,건물기타,171243,113950,40,-,-
3_20220826 23,3,2022082623,23.1,0,2.5,82,건물기타,171243,113950,40,-,-
3_20220827 00,3,2022082700,23.1,0,2.2,82,건물기타,171243,113950,40,-,-
3_20220827 01,3,2022082701,23.2,0,2.6,80,건물기타,171243,113950,40,-,-
3_20220827 02,3,2022082702,21,15.6,5.4,88,건물기타,171243,113950,40,-,-
3_20220827 03,3,2022082703,20.7,2,2.7,91,건물기타,171243,113950,40,-,-
3_20220827 04,3,2022082704,19.4,0,3.2,85,건물기타,171243,113950,40,-,-
3_20220827 05,3,2022082705,18.9,0,0.6,84,건물기타,171243,113950,40,-,-
3_20220827 06,3,2022082706,18.1,0,2.1,82,건물기타,171243,113950,40,-,-
3_20220827 07,3,2022082707,17.7,0,1.9,85,건물기타,171243,113950,40,-,-
3_20220827 08,3,2022082708,18.3,0,2.1,77,건물기타,171243,113950,40,-,-
3_20220827 09,3,2022082709,19.5,0,2.4,63,건물기타,171243,113950,40,-,-
3_20220827 10,3,2022082710,21.2,0,3.2,54,건물기타,171243,113950,40,-,-
3_20220827 11,3,2022082711,22,0,4.2,45,건물기타,171243,113950,40,-,-
3_20220827 12,3,2022082712,23,0,3.4,49,건물기타,171243,113950,40,-,-
3_20220827 13,3,2022082713,23.6,0,3.8,45,건물기타,171243,113950,40,-,-
3_20220827 14,3,2022082714,24.4,0,3.9,47,건물기타,171243,113950,40,-,-
3_20220827 15,3,2022082715,25,0,3.3,45,건물기타,171243,113950,40,-,-
3_20220827 16,3,2022082716,25.1,0,3.4,43,건물기타,171243,113950,40,-,-
3_20220827 17,3,2022082717,24.9,0,3.7,46,건물기타,171243,113950,40,-,-
3_20220827 18,3,2022082718,24.5,0,2.7,48,건물기타,171243,113950,40,-,-
3_20220827 19,3,2022082719,23.1,0,2.7,52,건물기타,171243,113950,40,-,-
3_20220827 20,3,2022082720,22,0,1.9,56,건물기타,171243,113950,40,-,-
3_20220827 21,3,2022082721,21.2,0,2.7,61,건물기타,171243,113950,40,-,-
3_20220827 22,3,2022082722,20.7,0,2.3,64,건물기타,171243,113950,40,-,-
3_20220827 23,3,2022082723,20.4,0,2.7,61,건물기타,171243,113950,40,-,-
3_20220828 00,3,2022082800,19.6,0,1.8,66,건물기타,171243,113950,40,-,-
3_20220828 01,3,2022082801,18.9,0,0.9,65,건물기타,171243,113950,40,-,-
3_20220828 02,3,2022082802,18.4,0,0.8,72,건물기타,171243,113950,40,-,-
3_20220828 03,3,2022082803,17.6,0,1.8,72,건물기타,171243,113950,40,-,-
3_20220828 04,3,2022082804,17,0,1.9,75,건물기타,171243,113950,40,-,-
3_20220828 05,3,2022082805,16.5,0,2.3,79,건물기타,171243,113950,40,-,-
3_20220828 06,3,2022082806,16.2,0,1.6,80,건물기타,171243,113950,40,-,-
3_20220828 07,3,2022082807,16.4,0,1.4,82,건물기타,171243,113950,40,-,-
3_20220828 08,3,2022082808,19.2,0,2,72,건물기타,171243,113950,40,-,-
3_20220828 09,3,2022082809,21.1,0,2.2,63,건물기타,171243,113950,40,-,-
3_20220828 10,3,2022082810,22.3,0,2.1,59,건물기타,171243,113950,40,-,-
3_20220828 11,3,2022082811,24.1,0,1.4,54,건물기타,171243,113950,40,-,-
3_20220828 12,3,2022082812,25.5,0,2.4,46,건물기타,171243,113950,40,-,-
3_20220828 13,3,2022082813,26.3,0,2.5,42,건물기타,171243,113950,40,-,-
3_20220828 14,3,2022082814,26.7,0,2,42,건물기타,171243,113950,40,-,-
3_20220828 15,3,2022082815,27.6,0,1.6,43,건물기타,171243,113950,40,-,-
3_20220828 16,3,2022082816,28.2,0,1.3,40,건물기타,171243,113950,40,-,-
3_20220828 17,3,2022082817,28.2,0,1.8,39,건물기타,171243,113950,40,-,-
3_20220828 18,3,2022082818,27,0,2.3,43,건물기타,171243,113950,40,-,-
3_20220828 19,3,2022082819,26,0,1.8,46,건물기타,171243,113950,40,-,-
3_20220828 20,3,2022082820,24.3,0,2.5,58,건물기타,171243,113950,40,-,-
3_20220828 21,3,2022082821,23.5,0,1.1,62,건물기타,171243,113950,40,-,-
3_20220828 22,3,2022082822,23,0,0.7,63,건물기타,171243,113950,40,-,-
3_20220828 23,3,2022082823,22.8,0,0.8,66,건물기타,171243,113950,40,-,-
3_20220829 00,3,2022082900,22.5,0,1.5,66,건물기타,171243,113950,40,-,-
3_20220829 01,3,2022082901,22.3,0,1.3,66,건물기타,171243,113950,40,-,-
3_20220829 02,3,2022082902,22.3,0,2.6,67,건물기타,171243,113950,40,-,-
3_20220829 03,3,2022082903,22.1,0,1.6,66,건물기타,171243,113950,40,-,-
3_20220829 04,3,2022082904,21.8,0,1.3,66,건물기타,171243,113950,40,-,-
3_20220829 05,3,2022082905,21.1,0,1,65,건물기타,171243,113950,40,-,-
3_20220829 06,3,2022082906,20.7,0,2.3,74,건물기타,171243,113950,40,-,-
3_20220829 07,3,2022082907,20.1,0.2,2.6,81,건물기타,171243,113950,40,-,-
3_20220829 08,3,2022082908,19.8,0.5,2.3,86,건물기타,171243,113950,40,-,-
3_20220829 09,3,2022082909,19.7,0.4,2.6,86,건물기타,171243,113950,40,-,-
3_20220829 10,3,2022082910,19.6,0.5,2.3,87,건물기타,171243,113950,40,-,-
3_20220829 11,3,2022082911,20.4,0.1,2.3,87,건물기타,171243,113950,40,-,-
3_20220829 12,3,2022082912,20.6,0.1,3.1,85,건물기타,171243,113950,40,-,-
3_20220829 13,3,2022082913,21.2,0.3,1.8,86,건물기타,171243,113950,40,-,-
3_20220829 14,3,2022082914,21.5,0.1,2.8,77,건물기타,171243,113950,40,-,-
3_20220829 15,3,2022082915,22.2,0,1.8,73,건물기타,171243,113950,40,-,-
3_20220829 16,3,2022082916,21.8,0,3.4,75,건물기타,171243,113950,40,-,-
3_20220829 17,3,2022082917,21.4,0,2.2,68,건물기타,171243,113950,40,-,-
3_20220829 18,3,2022082918,21.4,0,2.8,66,건물기타,171243,113950,40,-,-
3_20220829 19,3,2022082919,21.2,0,1.6,71,건물기타,171243,113950,40,-,-
3_20220829 20,3,2022082920,21,0,2.3,71,건물기타,171243,113950,40,-,-
3_20220829 21,3,2022082921,20.9,0,2,70,건물기타,171243,113950,40,-,-
3_20220829 22,3,2022082922,20.7,0,3.1,73,건물기타,171243,113950,40,-,-
3_20220829 23,3,2022082923,20.5,0,3,71,건물기타,171243,113950,40,-,-
3_20220830 00,3,2022083000,20.3,0,2.9,72,건물기타,171243,113950,40,-,-
3_20220830 01,3,2022083001,20.3,0,2.4,73,건물기타,171243,113950,40,-,-
3_20220830 02,3,2022083002,19.9,0.1,2,80,건물기타,171243,113950,40,-,-
3_20220830 03,3,2022083003,19.1,1.8,1.8,92,건물기타,171243,113950,40,-,-
3_20220830 04,3,2022083004,18.4,3.9,2.7,95,건물기타,171243,113950,40,-,-
3_20220830 05,3,2022083005,18.1,3.7,2.8,97,건물기타,171243,113950,40,-,-
3_20220830 06,3,2022083006,17.9,1.3,3.4,97,건물기타,171243,113950,40,-,-
3_20220830 07,3,2022083007,18,1.2,3.1,98,건물기타,171243,113950,40,-,-
3_20220830 08,3,2022083008,18,2.8,2.9,99,건물기타,171243,113950,40,-,-
3_20220830 09,3,2022083009,18.2,2.3,2.3,99,건물기타,171243,113950,40,-,-
3_20220830 10,3,2022083010,18.4,2.5,2.8,99,건물기타,171243,113950,40,-,-
3_20220830 11,3,2022083011,18.8,2.4,3.2,98,건물기타,171243,113950,40,-,-
3_20220830 12,3,2022083012,19.1,0.6,2.2,97,건물기타,171243,113950,40,-,-
3_20220830 13,3,2022083013,19.1,2.7,3.3,99,건물기타,171243,113950,40,-,-
3_20220830 14,3,2022083014,19.3,2.9,3,98,건물기타,171243,113950,40,-,-
3_20220830 15,3,2022083015,19.6,1,2.6,97,건물기타,171243,113950,40,-,-
3_20220830 16,3,2022083016,19.6,0.9,2.8,98,건물기타,171243,113950,40,-,-
3_20220830 17,3,2022083017,19.6,2,2.4,98,건물기타,171243,113950,40,-,-
3_20220830 18,3,2022083018,19.7,0.6,1.2,97,건물기타,171243,113950,40,-,-
3_20220830 19,3,2022083019,19.7,1.6,2.2,98,건물기타,171243,113950,40,-,-
3_20220830 20,3,2022083020,19.6,1.3,3.2,98,건물기타,171243,113950,40,-,-
3_20220830 21,3,2022083021,19.6,0.2,1.8,97,건물기타,171243,113950,40,-,-
3_20220830 22,3,2022083022,19.7,0,2.1,96,건물기타,171243,113950,40,-,-
3_20220830 23,3,2022083023,19.7,0,1.6,94,건물기타,171243,113950,40,-,-
3_20220831 00,3,2022083100,19.7,0,1.6,94,건물기타,171243,113950,40,-,-
3_20220831 01,3,2022083101,19.7,0,2.7,94,건물기타,171243,113950,40,-,-
3_20220831 02,3,2022083102,19.7,0,1.4,93,건물기타,171243,113950,40,-,-
3_20220831 03,3,2022083103,19.7,0,0.8,92,건물기타,171243,113950,40,-,-
3_20220831 04,3,2022083104,19.8,0,1.2,94,건물기타,171243,113950,40,-,-
3_20220831 05,3,2022083105,19.7,0,1.2,95,건물기타,171243,113950,40,-,-
3_20220831 06,3,2022083106,19.7,0,1.6,93,건물기타,171243,113950,40,-,-
3_20220831 07,3,2022083107,19.6,0,0.8,93,건물기타,171243,113950,40,-,-
3_20220831 08,3,2022083108,19.9,0,1.7,92,건물기타,171243,113950,40,-,-
3_20220831 09,3,2022083109,20.3,0,1.6,91,건물기타,171243,113950,40,-,-
3_20220831 10,3,2022083110,21.5,0,1.3,84,건물기타,171243,113950,40,-,-
3_20220831 11,3,2022083111,23.1,0,4,76,건물기타,171243,113950,40,-,-
3_20220831 12,3,2022083112,23.5,0,2.7,75,건물기타,171243,113950,40,-,-
3_20220831 13,3,2022083113,23.2,0,2.4,78,건물기타,171243,113950,40,-,-
3_20220831 14,3,2022083114,23.6,0,2.9,77,건물기타,171243,113950,40,-,-
3_20220831 15,3,2022083115,23.6,0,2.2,76,건물기타,171243,113950,40,-,-
3_20220831 16,3,2022083116,23.7,0,1.7,79,건물기타,171243,113950,40,-,-
3_20220831 17,3,2022083117,24.8,0,3.3,73,건물기타,171243,113950,40,-,-
3_20220831 18,3,2022083118,24.8,0,2.4,69,건물기타,171243,113950,40,-,-
3_20220831 19,3,2022083119,23.5,0,2,75,건물기타,171243,113950,40,-,-
3_20220831 20,3,2022083120,22.4,0,2,80,건물기타,171243,113950,40,-,-
3_20220831 21,3,2022083121,21.7,0,1.6,81,건물기타,171243,113950,40,-,-
3_20220831 22,3,2022083122,21.1,0,1,83,건물기타,171243,113950,40,-,-
3_20220831 23,3,2022083123,20.8,0,0.7,87,건물기타,171243,113950,40,-,-
4_20220825 00,4,2022082500,23.5,0,2.2,72,건물기타,74312.98,34419.62,60,-,-
4_20220825 01,4,2022082501,23,0,0.9,72,건물기타,74312.98,34419.62,60,-,-
4_20220825 02,4,2022082502,22.7,0,1.5,75,건물기타,74312.98,34419.62,60,-,-
4_20220825 03,4,2022082503,22.1,0,1.3,78,건물기타,74312.98,34419.62,60,-,-
4_20220825 04,4,2022082504,21.8,0,1,77,건물기타,74312.98,34419.62,60,-,-
4_20220825 05,4,2022082505,21.6,0,1.6,81,건물기타,74312.98,34419.62,60,-,-
4_20220825 06,4,2022082506,21.5,0,2.3,84,건물기타,74312.98,34419.62,60,-,-
4_20220825 07,4,2022082507,21.7,0,1.4,83,건물기타,74312.98,34419.62,60,-,-
4_20220825 08,4,2022082508,22.3,0,2.2,82,건물기타,74312.98,34419.62,60,-,-
4_20220825 09,4,2022082509,22.7,0,2.4,78,건물기타,74312.98,34419.62,60,-,-
4_20220825 10,4,2022082510,23.5,0,1,77,건물기타,74312.98,34419.62,60,-,-
4_20220825 11,4,2022082511,24,0,1.6,76,건물기타,74312.98,34419.62,60,-,-
4_20220825 12,4,2022082512,23.8,0.7,0.7,82,건물기타,74312.98,34419.62,60,-,-
4_20220825 13,4,2022082513,23,0.3,2.8,85,건물기타,74312.98,34419.62,60,-,-
4_20220825 14,4,2022082514,22.5,0.5,2.4,90,건물기타,74312.98,34419.62,60,-,-
4_20220825 15,4,2022082515,22.1,0.1,1.6,63,건물기타,74312.98,34419.62,60,-,-
4_20220825 16,4,2022082516,22.5,0,2.4,71,건물기타,74312.98,34419.62,60,-,-
4_20220825 17,4,2022082517,22.6,0,3,79,건물기타,74312.98,34419.62,60,-,-
4_20220825 18,4,2022082518,22.5,0,2,79,건물기타,74312.98,34419.62,60,-,-
4_20220825 19,4,2022082519,22.2,0,1.9,79,건물기타,74312.98,34419.62,60,-,-
4_20220825 20,4,2022082520,21.9,0,2.6,79,건물기타,74312.98,34419.62,60,-,-
4_20220825 21,4,2022082521,21.7,0,2.7,79,건물기타,74312.98,34419.62,60,-,-
4_20220825 22,4,2022082522,21.4,0,0.6,79,건물기타,74312.98,34419.62,60,-,-
4_20220825 23,4,2022082523,21.2,0,1.7,82,건물기타,74312.98,34419.62,60,-,-
4_20220826 00,4,2022082600,21.1,0,1.7,81,건물기타,74312.98,34419.62,60,-,-
4_20220826 01,4,2022082601,20.8,0,2.3,82,건물기타,74312.98,34419.62,60,-,-
4_20220826 02,4,2022082602,20.8,0,2.4,83,건물기타,74312.98,34419.62,60,-,-
4_20220826 03,4,2022082603,20.3,0,1.8,85,건물기타,74312.98,34419.62,60,-,-
4_20220826 04,4,2022082604,20.4,0,2,87,건물기타,74312.98,34419.62,60,-,-
4_20220826 05,4,2022082605,20.5,0,0.8,86,건물기타,74312.98,34419.62,60,-,-
4_20220826 06,4,2022082606,20.1,0,0.9,88,건물기타,74312.98,34419.62,60,-,-
4_20220826 07,4,2022082607,20,0,1.4,89,건물기타,74312.98,34419.62,60,-,-
4_20220826 08,4,2022082608,21.3,0,2,87,건물기타,74312.98,34419.62,60,-,-
4_20220826 09,4,2022082609,22.8,0,0.9,80,건물기타,74312.98,34419.62,60,-,-
4_20220826 10,4,2022082610,23.9,0,2.1,75,건물기타,74312.98,34419.62,60,-,-
4_20220826 11,4,2022082611,25.6,0,1.2,71,건물기타,74312.98,34419.62,60,-,-
4_20220826 12,4,2022082612,26.5,0,2.3,64,건물기타,74312.98,34419.62,60,-,-
4_20220826 13,4,2022082613,27.3,0,1.9,61,건물기타,74312.98,34419.62,60,-,-
4_20220826 14,4,2022082614,27.4,0,2.5,58,건물기타,74312.98,34419.62,60,-,-
4_20220826 15,4,2022082615,28.2,0,3.8,57,건물기타,74312.98,34419.62,60,-,-
4_20220826 16,4,2022082616,27.9,0,4.2,60,건물기타,74312.98,34419.62,60,-,-
4_20220826 17,4,2022082617,26.6,0,4.1,61,건물기타,74312.98,34419.62,60,-,-
4_20220826 18,4,2022082618,25.9,0,3.4,67,건물기타,74312.98,34419.62,60,-,-
4_20220826 19,4,2022082619,24.8,0,4,69,건물기타,74312.98,34419.62,60,-,-
4_20220826 20,4,2022082620,24.1,0,2.5,77,건물기타,74312.98,34419.62,60,-,-
4_20220826 21,4,2022082621,23.7,0,2.7,79,건물기타,74312.98,34419.62,60,-,-
4_20220826 22,4,2022082622,23.4,0,3.3,80,건물기타,74312.98,34419.62,60,-,-
4_20220826 23,4,2022082623,23.1,0,2.5,82,건물기타,74312.98,34419.62,60,-,-
4_20220827 00,4,2022082700,23.1,0,2.2,82,건물기타,74312.98,34419.62,60,-,-
4_20220827 01,4,2022082701,23.2,0,2.6,80,건물기타,74312.98,34419.62,60,-,-
4_20220827 02,4,2022082702,21,15.6,5.4,88,건물기타,74312.98,34419.62,60,-,-
4_20220827 03,4,2022082703,20.7,2,2.7,91,건물기타,74312.98,34419.62,60,-,-
4_20220827 04,4,2022082704,19.4,0,3.2,85,건물기타,74312.98,34419.62,60,-,-
4_20220827 05,4,2022082705,18.9,0,0.6,84,건물기타,74312.98,34419.62,60,-,-
4_20220827 06,4,2022082706,18.1,0,2.1,82,건물기타,74312.98,34419.62,60,-,-
4_20220827 07,4,2022082707,17.7,0,1.9,85,건물기타,74312.98,34419.62,60,-,-
4_20220827 08,4,2022082708,18.3,0,2.1,77,건물기타,74312.98,34419.62,60,-,-
4_20220827 09,4,2022082709,19.5,0,2.4,63,건물기타,74312.98,34419.62,60,-,-
4_20220827 10,4,2022082710,21.2,0,3.2,54,건물기타,74312.98,34419.62,60,-,-
4_20220827 11,4,2022082711,22,0,4.2,45,건물기타,74312.98,34419.62,60,-,-
4_20220827 12,4,2022082712,23,0,3.4,49,건물기타,74312.98,34419.62,60,-,-
4_20220827 13,4,2022082713,23.6,0,3.8,45,건물기타,74312.98,34419.62,60,-,-
4_20220827 14,4,2022082714,24.4,0,3.9,47,건물기타,74312.98,34419.62,60,-,-
4_20220827 15,4,2022082715,25,0,3.3,45,건물기타,74312.98,34419.62,60,-,-
4_20220827 16,4,2022082716,25.1,0,3.4,43,건물기타,74312.98,34419.62,60,-,-
4_20220827 17,4,2022082717,24.9,0,3.7,46,건물기타,74312.98,34419.62,60,-,-
4_20220827 18,4,2022082718,24.5,0,2.7,48,건물기타,74312.98,34419.62,60,-,-
4_20220827 19,4,2022082719,23.1,0,2.7,52,건물기타,74312.98,34419.62,60,-,-
4_20220827 20,4,2022082720,22,0,1.9,56,건물기타,74312.98,34419.62,60,-,-
4_20220827 21,4,2022082721,21.2,0,2.7,61,건물기타,74312.98,34419.62,60,-,-
4_20220827 22,4,2022082722,20.7,0,2.3,64,건물기타,74312.98,34419.62,60,-,-
4_20220827 23,4,2022082723,20.4,0,2.7,61,건물기타,74312.98,34419.62,60,-,-
4_20220828 00,4,2022082800,19.6,0,1.8,66,건물기타,74312.98,34419.62,60,-,-
4_20220828 01,4,2022082801,18.9,0,0.9,65,건물기타,74312.98,34419.62,60,-,-
4_20220828 02,4,2022082802,18.4,0,0.8,72,건물기타,74312.98,34419.62,60,-,-
4_20220828 03,4,2022082803,17.6,0,1.8,72,건물기타,74312.98,34419.62,60,-,-
4_20220828 04,4,2022082804,17,0,1.9,75,건물기타,74312.98,34419.62,60,-,-
4_20220828 05,4,2022082805,16.5,0,2.3,79,건물기타,74312.98,34419.62,60,-,-
4_20220828 06,4,2022082806,16.2,0,1.6,80,건물기타,74312.98,34419.62,60,-,-
4_20220828 07,4,2022082807,16.4,0,1.4,82,건물기타,74312.98,34419.62,60,-,-
4_20220828 08,4,2022082808,19.2,0,2,72,건물기타,74312.98,34419.62,60,-,-
4_20220828 09,4,2022082809,21.1,0,2.2,63,건물기타,74312.98,34419.62,60,-,-
4_20220828 10,4,2022082810,22.3,0,2.1,59,건물기타,74312.98,34419.62,60,-,-
4_20220828 11,4,2022082811,24.1,0,1.4,54,건물기타,74312.98,34419.62,60,-,-
4_20220828 12,4,2022082812,25.5,0,2.4,46,건물기타,74312.98,34419.62,60,-,-
4_20220828 13,4,2022082813,26.3,0,2.5,42,건물기타,74312.98,34419.62,60,-,-
4_20220828 14,4,2022082814,26.7,0,2,42,건물기타,74312.98,34419.62,60,-,-
4_20220828 15,4,2022082815,27.6,0,1.6,43,건물기타,74312.98,34419.62,60,-,-
4_20220828 16,4,2022082816,28.2,0,1.3,40,건물기타,74312.98,34419.62,60,-,-
4_20220828 17,4,2022082817,28.2,0,1.8,39,건물기타,74312.98,34419.62,60,-,-
4_20220828 18,4,2022082818,27,0,2.3,43,건물기타,74312.98,34419.62,60,-,-
4_20220828 19,4,2022082819,26,0,1.8,46,건물기타,74312.98,34419.62,60,-,-
